name,id,numeric_id,variant_group,sort_order,additional_badges,role_badges,badges,sort_feature,template,type,railtype,year,end_year,service,cars,power,secondary_power,cyl_d,cyl_len,cyl_n,steam_psi,rpm,wheel_d,ihp,weight,tender_weight,loading_speed,tractive_effort,te_coeff,speed,kmhish_speed,secondary_speed,speed_conf,length,scale_len,width,height,capacity,voxel_size,ttd_len,tender,articulated_lengths,effect_unit,manual_lengths,manual_ttd_len,layout,pantograph_unit,new_sprites,reuse_sprites,animated,wagon_formation_modifier,vehicle_life,lifespan,run_cost_penalty,purchase_penalty,speed_cost_factor,power_cost_factor,te_cost_factor,year_multiplier,capacity_factor,type_run_cost,type_purchase_cost,cost,running_cost,cost_gbp,run_cost_gbp,double_headed,dvt,use_mu_engine_logic,inhibit_lead,tilting,multiple_working,requires_second_power_car,purchase_length,enable_param,intro_month,cargo_age_period,pax_special,cargo_handling,default_cargo,era_id,category,era_cat,power_class,length_text,power_text,units_text,bio,gameplay_text,brake_text,additional_text,has_aged_variant
"Bury ""Coppernob""",bury_coppernob,108,,13,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1846,,1900,,250,,14,24,2,110,122,1.44,226.851851851852,19,11,,34,0.11,40,64,,,,8,,,0,82x0x0,5,bury_tender,"2,1,2,1,2,1",,,,,,,,1,,30,62,,-5,8,1.25,1.7,1.00,0,1.15,1.7,26,58,"£20,313","£4,713",,,,,,,,,,7,,,,,early,Mixed Traffic,early_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.6 tiles{},,,"Bury's bar frame locomotives used iron frames between the wheels to reduce weight. The ""Coppernob"" was named for its copper-plated firebox.",,,"{BLACK}Length: {GOLD}0.6 tiles{}{SILVER}Bury's bar frame locomotives used iron frames between the wheels to reduce weight. The ""Coppernob"" was named for its copper-plated firebox.",
Crampton Locomotive,crampton_locomotive,109,,14,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1847,,1885,,300,,14,24,2,130,131,2,289.545454545455,21,11,,28,0.09,60,96,,,8,8,,,0,82x0x0,5,crampton_tender,"2,1,2,1,2,1",,,,,,,,1,,28,46,,-5,12,1.5,1.4,1.00,0,1.15,1.7,35,69,"£27,344","£5,606",,,,,,,,,,9,,,,,early,Express,early_Express,steam_RAIL,{BLACK}Length: {GOLD}0.6 tiles{},,,"Crampton locomotives were designed for a low centre of gravity, to run at higher speeds on standard gauge track. Features included large driving wheels and an oval boiler.",,,"{BLACK}Length: {GOLD}0.6 tiles{}{SILVER}Crampton locomotives were designed for a low centre of gravity, to run at higher speeds on standard gauge track. Features included large driving wheels and an oval boiler.",
Iron Duke Tender,iron_duke_tender,-1,,-1,,,flag/GB,,tender,tender,RAIL,1847,,,,,,,,,,,,,20,,,,,,,,,7.5,6,,,0,66x0x0,4,,"1,2,1",,,,,,,,,,30,,,,0,0,0,1.00,0,0,0,0,0,£0,£0,,,,,,,,,,,,,,,early,Tender,early_Tender,tender_RAIL,{BLACK}Length: {GOLD}0.3 tiles{},,,,,,{BLACK}Length: {GOLD}0.3 tiles{}{SILVER},
"GWR 4-2-2 ""Iron Duke""",gwr_iron_duke,1023,,15,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1847,,1884,,400,,21,26,2,115,140,2.43,668.009960718294,42,,,35,0.08,78,125,,,9,9,,,0,82x0x0,5,iron_duke_tender,"2,1,2,1,2,1",,,,,,,,,,31,45,15,20,15.6,2,1.75,1.00,0,1.15,1.7,69,97,"£53,906","£7,881",,,,,,,,,,7,,,,,early,Express,early_Express,steam_RAIL,{BLACK}Length: {GOLD}0.6 tiles{},,,"The Iron Duke class was powerful and very fast for its time. Although both leading axles were rigidly mounted, the wide curves and broad gauge of the GWR's track made this less of a problem.",,,"{BLACK}Length: {GOLD}0.6 tiles{}{SILVER}The Iron Duke class was powerful and very fast for its time. Although both leading axles were rigidly mounted, the wide curves and broad gauge of the GWR's track made this less of a problem.",
NER 1001 Class,ner_1001_class,110,,16,,role/freight,"flag/GB,power/steam,role/freight",FEAT_TRAINS,locomotive,steam,RAIL,1852,,1923,,500,,17,26,2,140,146,1.5,553.430134680135,36,22.5,,65,0.11,50,80,,,,10,,,0,102x0x0,6,ner_tender,"2,2,2,1,2,1",,,,,,,,1,,30,79,,,10,2.5,3.25,1.00,0,1.15,1.7,42,72,"£32,813","£5,850",,,,,,,,,,10,,,,,vct,Freight,vct_Freight,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The NER 1001 Class is typical of a ""long boiler"" freight engine, with a small firebox mounted behind the rear axle.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The NER 1001 Class is typical of a ""long boiler"" freight engine, with a small firebox mounted behind the rear axle.",
LNWR DX Goods,lnwr_dx_goods,111,,17,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1858,,1930,,450,,17,24,2,120,111,1.575,333.621933621934,19,10,,51,0.18,40,64,,,,10,,,0,102x0x0,6,ner_tender_low,"2,2,2,1,2,1",,,,,,,,1,,31,80,,,8,2.25,2.55,1.00,0,1.15,1.7,35,63,"£27,344","£5,119",,,,,,,,,,9,,,,,vct,Express,vct_Express,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,More LNWR DX Goods locomotives were produced than any other steam locomotive class: 943 in total.,,,{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}More LNWR DX Goods locomotives were produced than any other steam locomotive class: 943 in total.,
LNWR Lady of the Lake class,lnwr_lady,112,,18,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1859,,1907,,400,,16,24,2,120,134,2.28,357.25677830941,27.4,15,,31,0.07,70,112,,,,8,,,0,82x0x0,5,crampton_tender,"2,1,2,1,2,1",,,,,,,,1,,30,56,5,6,14,2,1.55,1.00,0,1.15,1.7,52,82,"£40,625","£6,663",,,,,,,,,,11,,,,,vct,Express,vct_Express,steam_RAIL,{BLACK}Length: {GOLD}0.6 tiles{},,,"Cast iron coupling rods could not withstand high speeds, so early express locomotives used a large single driving wheel to reduce valve gear speeds.",,,"{BLACK}Length: {GOLD}0.6 tiles{}{SILVER}Cast iron coupling rods could not withstand high speeds, so early express locomotives used a large single driving wheel to reduce valve gear speeds.",
Midland Tender (Old),midland_tender_old,-1,,-1,,role/mixed,"flag/GB,role/mixed",,tender,tender,RAIL,1870,,,,,,,,,,,,,42,,,,,,,,,7.5,8,,,0,82x0x0,5,,"2,1,2",,,,,,,,,,30,,,,0,0,0,1.00,0,0,0,0,0,£0,£0,,,,,,,,,,,,,,,vct,Mixed Traffic,vct_Mixed Traffic,tender_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,,,,{BLACK}Length: {GOLD}0.4 tiles{}{SILVER},
Midland Railway 156 Class,midland_156_class,1025,,19,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1866,,1947,,500,,17,24,2,140,150,1.892,526.51915561535,38,30,5,50,0.07,65,104,,,10,10,,,,102x0x0,6,midland_tender_old,"2,2,2,2,1,2",,,,,,,,1,,34,89,,,13,2.5,2.5,1.00,0,1.15,1.7,46,78,"£35,938","£6,338",,,,,,,,,,9,,,,,vct,Express,vct_Express,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The Midland 156 class had a long career. It started as an express engine but as power outputs and speeds on the mainline increased it was relegated to increasingly minor duties, ending up being used on small branch lines.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The Midland 156 class had a long career. It started as an express engine but as power outputs and speeds on the mainline increased it was relegated to increasingly minor duties, ending up being used on small branch lines.",
GWR 517 Class,gwr_517_class,113,,20,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1868,,1945,,350,,15,24,2,150,117,1.5,340.909090909091,35.8,,,65,0.18,40,64,,,8.65,8.65,,3.7,0,82x0x55,5,,"2,1,2",,,,,,,,1,,30,85,,,8,1.75,3.25,1.00,0,1.15,1.7,36,64,"£28,125","£5,200",,,,,,,,,,12,,,,,vct,Mixed Traffic,vct_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"The GWR 517 class encompassed a variety of 0-4-2 side tank engines, some having been rebuilt from existing saddle tanks.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}The GWR 517 class encompassed a variety of 0-4-2 side tank engines, some having been rebuilt from existing saddle tanks.",
Midland Railway 700 Class,midland_700_class,114,,21,,role/freight,"flag/GB,power/steam,role/freight",FEAT_TRAINS,locomotive,steam,RAIL,1869,,1951,,480,,17,24,2,140,139,1.58,484.992328346759,36.6,16,,72,0.14,50,80,,,,10,,,0,102x0x0,6,ner_tender,"2,2,2,1,2,1",,,,,,,,1,,33,90,2,-2,10,2.4,3.6,1.00,0,1.15,1.7,40,74,"£31,250","£6,013",,,,,,,,,,5,,,,,vct,Freight,vct_Freight,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,The 700 class was a widely-produced freight engine. In its later years a sixth of the originally produced locomotives were sold to the Italian State Railway.,,,{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The 700 class was a widely-produced freight engine. In its later years a sixth of the originally produced locomotives were sold to the Italian State Railway.,
GNR Tender,gnr_tender,-1,,-1,,role/mixed,"flag/GB,role/mixed",,tender,tender,RAIL,1870,,,,,,,,,,,,,20,,,,,,,,,7.5,8,,,0,82x0x0,5,,"2,1,2",,,,,,,,,,30,,,,0,0,0,1.00,0,0,0,0,0,£0,£0,,,,,,,,,,,,,,,vct,Mixed Traffic,vct_Mixed Traffic,tender_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,,,,{BLACK}Length: {GOLD}0.4 tiles{}{SILVER},
GNR Stirling 4-2-2,stirling_single,1026,,22,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1870,,1916,,650,,18,28,2,140,151,2.46,692.627494456763,40,30,5,50,0.07,85,136,,,15.4,12,,,,120x0x0,7,gnr_tender,"2,3,2,2,1,2",,,,,,,,1,,31,54,,,17,3.25,2.5,1.00,0,1.15,1.7,57,92,"£44,531","£7,475",,,,,,,,,,4,,,,,vct,Express,vct_Express,steam_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"Patrick Stirling's ""singles"" (also known as ""eight footers"" due to the large driving wheels) were designed to haul heavy express trains.",,,"{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}Patrick Stirling's ""singles"" (also known as ""eight footers"" due to the large driving wheels) were designed to haul heavy express trains.",
LB&SCR Stroudley A1,stroudley_a1,115,,23,,role/passenger,"flag/GB,power/steam,role/passenger",FEAT_TRAINS,locomotive,steam,RAIL,1872,1880,1963,,300,,12,20,2,150,164,1.2,255.681818181818,28,,,34,0.12,45,72,,,7.94,8,,,0,82x0x0,5,,"2,1,2",,,,,,,,1,,35,99,,,9,1.5,1.7,1.00,0,1.15,1.7,34,62,"£26,563","£5,038",,,,,,,,,,1,,,,,vct,Passenger,vct_Passenger,steam_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"Originally designed to operate commuter services, the small A1 tank locomotives were still used into the 1960s on the Hayling Island branch line.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}Originally designed to operate commuter services, the small A1 tank locomotives were still used into the 1960s on the Hayling Island branch line.",
LNWR Early Tender,lnwr_early_tender,-1,,-1,,role/mixed,"flag/GB,role/mixed",,tender,tender,RAIL,1874,,,,,,,,,,,,,20,,,,,,,,,7.5,8,,,0,82x0x0,5,,"2,1,2",,,,,,,,,,30,,,,0,0,0,1.00,0,0,0,0,0,£0,£0,,,,,,,,,,,,,,,vct,Mixed Traffic,vct_Mixed Traffic,tender_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,,,,{BLACK}Length: {GOLD}0.4 tiles{}{SILVER},
LNWR Tender,lnwr_tender,-1,,-1,,role/mixed,"flag/GB,role/mixed",,tender,tender,RAIL,1874,,,,,,,,,,,,,42,,,,,,,,,7.5,8,,,0,82x0x0,5,,"2,1,2",,,,,,,,,,30,,,,0,0,0,1.00,0,0,0,0,0,£0,£0,,,,,,,,,,,,,,,vct,Mixed Traffic,vct_Mixed Traffic,tender_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,,,,{BLACK}Length: {GOLD}0.4 tiles{}{SILVER},
LNWR Precedent Class,lnwr_precedent,1024,,24,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1874,,1923,,550,,17,24,2,140,155,1.981,541.546204090374,34,30,,49,0.08,70,112,,,10,10,,,,102x0x0,6,lnwr_early_tender,"2,2,2,2,1,2",,,,,,,,1,,32,57,,,14,2.75,2.45,1.00,0,1.15,1.7,49,81,"£38,281","£6,581",,,,,,,,,,7,,,,,early,Express,early_Express,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"F.W. Webb's Precedent class was an express passenger locomotive. A large part of the class was given numbers and names of previously withdrawn locomotives, giving it a fragmented numbering scheme.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}F.W. Webb's Precedent class was an express passenger locomotive. A large part of the class was given numbers and names of previously withdrawn locomotives, giving it a fragmented numbering scheme.",
NBR Drummond Class C (J32),drummond_class_c,116,,25,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1876,,1925,,750,,18,26,2,165,163,1.5,819,41,40,,86,0.11,56,90,,,14.99,10,,,0,102x0x0,6,holmes_tender,"2,2,2,2,1,2",,,,,,,,1,,32,57,,,11.2,3.75,4.3,1.00,0,1.15,1.7,49,82,"£38,281","£6,663",,,,,,,,,,4,,,,,vct,Mixed Traffic,vct_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"Dugald Drummond's C Class used large (for the time) 18 inch cylinders. They survived into LNER ownership as class J32, although rebuilt to Holmes' later design by that point.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}Dugald Drummond's C Class used large (for the time) 18 inch cylinders. They survived into LNER ownership as class J32, although rebuilt to Holmes' later design by that point.",
GER Class Y14,ger_class_y14,117,,26,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1883,,1957,,800,,17.5,24,2,160,190,1.5,804.292929292929,75.9,30,,75.4,0.07,65,104,,,14.4,10,,,0,102x0x0,6,holmes_tender,"2,2,2,2,1,2",,,,,,,,1,,38,82,,,13,4,3.77,1.00,0,1.15,1.7,52,86,"£40,625","£6,988",,,,,,,,,,2,,,,,vct,Mixed Traffic,vct_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"GER's Y14 was a highly successful design, being built in much the same form through to 1913. One was built by the Stratford works in under 10 hours.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}GER's Y14 was a highly successful design, being built in much the same form through to 1913. One was built by the Stratford works in under 10 hours.",
GWR 2301 Dean Goods,gwr_dean_goods,118,,27,,role/freight,"flag/GB,power/steam,role/freight",FEAT_TRAINS,locomotive,steam,RAIL,1883,,1957,,825,,17,24,2,180,184,1.43,826.764144945963,41.2,34,,80,0.11,60,96,,,14.4,10,,,0,102x0x0,6,gwr_tender,"2,2,2,2,1,2",,,,,,,,1,,34,82,,-2,12,4.125,4,1.00,0,1.15,1.7,49,84,"£38,281","£6,825",,,,,,,,,,3,,,,,vct,Freight,vct_Freight,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,William Dean's 2301 class was the first GWR locomotive to have no outside frame. The light weight made them suited to branch lines.,,,{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}William Dean's 2301 class was the first GWR locomotive to have no outside frame. The light weight made them suited to branch lines.,
LNWR Improved Precedent Class,lnwr_improved_precedent,1027,,28,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1887,,1934,,620,,17,24,2,150,166,1.981,621.672938369051,34,30,,49,0.08,75,120,,,10,10,,,,102x0x0,6,lnwr_tender,"2,2,2,2,1,2",,,,,,,,1,,32,55,,,15,3.1,2.45,1.00,0,1.15,1.7,52,85,"£40,625","£6,906",,,,,,,,,,7,,,,,early,Express,early_Express,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The Improved Precedent was built to replace the existing Precedent class locomotives, being classed as a ""renewal"" as it gave an advantageous tax situation. Some Precedents were also rebuilt as Improved Precedents, these having different-sized frames to the wholly new locomotives.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The Improved Precedent was built to replace the existing Precedent class locomotives, being classed as a ""renewal"" as it gave an advantageous tax situation. Some Precedents were also rebuilt as Improved Precedents, these having different-sized frames to the wholly new locomotives.",
NBR Holmes Class C (J36),nbr_class_c,119,,29,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1888,,1967,,850,,18,26,2,165,175,1.5,877.5,42.6,40,,88,0.11,60,96,,,14.99,10,,,0,102x0x0,6,holmes_tender,"2,2,2,2,1,2",,,,,,,,1,,36,87,,,12,4.25,4.4,1.00,0,1.15,1.7,52,86,"£40,625","£6,988",,,,,,,,,,4,,,,,vct,Mixed Traffic,vct_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"Matthew Holmes' Class C was an evolution of Drummond's design. They had a long career, becoming LNER class J36 and surviving to the last days of steam on British railways.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}Matthew Holmes' Class C was an evolution of Drummond's design. They had a long career, becoming LNER class J36 and surviving to the last days of steam on British railways.",
"GWR 3001 ""Achilles""",gwr_achilles,1029,,-1,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",,na,steam,RAIL,1891,,1915,,800,,,,,,,,,46,41,,75,0.09,80,128,,,11,11,,,0,102x0x0,6,gwr_tender,"2,2,2,2,1,2",,,,,,,,,,24,32,,,16,4,3.75,1.00,0,1.15,1.7,59,95,"£46,094","£7,719",,,,,,,,,,5,,,,,vct,Express,vct_Express,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,William Dean's 3001 class was the last of the GWR's 2-2-2 singles. They were rebuilt early on with a 4-2-2 layout to prevent derailments caused by the heavy front axle load.,,,{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}William Dean's 3001 class was the last of the GWR's 2-2-2 singles. They were rebuilt early on with a 4-2-2 layout to prevent derailments caused by the heavy front axle load.,
"Midland Railway 115 ""Spinner""",midland_115_class,120,,31,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1896,,1928,,850,,19.5,26,2,170,166,2.37,1007.32702819333,48,42,,68,0.08,90,144,,,11,11,,,0,102x0x0,6,midland_tender,"2,2,2,2,1,2",,,,,,,,,,30,40,,,18,4.25,3.4,1.00,0,1.15,1.7,63,100,"£49,219","£8,125",,,,,,,,,,6,,,,,vct,Express,vct_Express,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The Midland 115 class gained the nickname ""Spinner"" due to the large single driving wheel. The Midland Railway compensated for the low tractive effort of the 4-2-2 layout by double-heading the trains on heavy loads.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The Midland 115 class gained the nickname ""Spinner"" due to the large single driving wheel. The Midland Railway compensated for the low tractive effort of the 4-2-2 layout by double-heading the trains on heavy loads.",
Drummond M7 Class,drummond_m7,121,,32,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1897,1911,1957,,500,,18.5,26,2,175,90,1.7,506.009660019311,61.2,,,87,0.14,35,56,,,10.5,10.5,,,0,102x0x0,6,,"2,2,2",,,,,,,,1,,34,68,,,7,2.5,4.35,1.00,0,1.15,1.7,38,66,"£29,688","£5,363",,,,,,,,,,7,,,,,vct,Cheap,vct_Cheap,steam_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,The Drummond M7 was built for the London & South Western railway. Its usefulness saw it survive in operation until well into the BR era.,,,{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}The Drummond M7 was built for the London & South Western railway. Its usefulness saw it survive in operation until well into the BR era.,
GNR C1 Small Boiler,gnr_c1,1028,,33,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1898,,1946,,950,,18.75,24,2,170,197,2,1018.73224431818,60,30,5,68,0.08,90,144,,,15.4,12,,,,120x0x0,7,gnr_tender,"2,3,2,2,1,2",,,,,,,,1,,29,56,,,18,4.75,3.4,1.00,0,1.15,1.7,64,102,"£50,000","£8,288",,,,,,,,,,3,,,,,vct,Express,vct_Express,steam_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"Henry Ivatt introduced the 4-4-2 Atlantic type to the UK with this design, nicknamed ""Klondyke"" after the peak of the Klondike Gold Rush of the previous year.",,,"{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}Henry Ivatt introduced the 4-4-2 Atlantic type to the UK with this design, nicknamed ""Klondyke"" after the peak of the Klondike Gold Rush of the previous year.",
Midland Railway 2441 Class,midland_2441_class,122,,34,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1899,1902,1954,,600,,18,26,2,160,125,1.4,607.792207792208,49.5,,,92,0.19,40,64,,,9.57,9.57,,,0,102x0x0,6,,"2,2,2",,,,,,,,1,,30,63,,,8,3,4.6,1.00,0,1.15,1.7,41,71,"£32,031","£5,769",,,,,,,,,,9,,,,,vct,Cheap,vct_Cheap,steam_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"Samuel Johnson's tank engine design were rebuilt later in life by Henry Fowler, providing the inspiration for Fowler's own 3F ""Jinty"" design.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}Samuel Johnson's tank engine design were rebuilt later in life by Henry Fowler, providing the inspiration for Fowler's own 3F ""Jinty"" design.",
"LSWR F9 ""Bug""",lswr_f9,1030,,35,role/prototype,"role/mixed,role/prototype","flag/GB,power/steam,role/mixed,role/prototype",FEAT_TRAINS,locomotive,steam,RAIL,1899,,1933,,180,,11.5,18,2,175,129,1.7,193.380264037433,38,,5,24,0.06,50,80,,,10.9,12,,,12,120x0x0,7,,"2,3,2",,,,,,,,1,,26,42,-14,-4,10,0.9,1.2,1.00,0.4,1.15,1.7,31,49,"£24,219","£3,981",,,,,,,,,,4,,,Passengers,PASS,vct,Cheap,vct_Cheap,steam_RAIL,{BLACK}Length: {GOLD}0.5 tiles{},,,"The F9 was Dugald Drummond's personal locomotive, allowing him to travel across the LSWR for inspections. After Drummond it only saw occasional use at Southampton Docks.",,,"{BLACK}Length: {GOLD}0.5 tiles{}{SILVER}The F9 was Dugald Drummond's personal locomotive, allowing him to travel across the LSWR for inspections. After Drummond it only saw occasional use at Southampton Docks.",
Hawthorn Leslie 0-4-0ST,hawthorn_leslie_st,1031,,-1,,role/mixed,"flag/GB,power/steam,role/mixed",,na,steam,RAIL,1899,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0x0x0,0,,na,,,,,,,,,,30,,,,0,0,0,1.00,0,1.15,1.7,9,30,"£7,031","£2,438",,,,,,,,,,8,,,,,vct,Cheap,vct_Cheap,steam_RAIL,Err:502,,,,,,Err:502,
GER F48 Class,ger_f48_class,123,,37,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1900,,1954,,1100,,19,26,2,180,175,1.5,1066.59090909091,45.3,38.9,,109,0.13,60,96,,,14.4,10,,,0,102x0x0,6,holmes_tender,"2,2,2,2,1,2",,,,,,,,1,,32,62,2,2,12,5.5,5.45,1.00,0,1.15,1.7,59,94,"£46,094","£7,638",,,,,,,,,,2,,,,,edw,Mixed Traffic,edw_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,On introduction the GER F48 was nominally the most powerful 0-6-0 tender locomotive in Britain. Numerous variations of firebox were tried over the production run.,,,{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}On introduction the GER F48 was nominally the most powerful 0-6-0 tender locomotive in Britain. Numerous variations of firebox were tried over the production run.,
Peckett Saddle Tank,peckett_st,124,,38,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1901,1914,1955,,350,,14,20,2,160,146,0.9,329.96632996633,23,,,49,0.21,30,48,,,6.12,6.12,,,0,60x0x0,4,,"1,2,1",,,,,,,,1,,30,62,,,6,1.75,2.45,1.00,0,1.15,1.7,30,56,"£23,438","£4,550",,,,,,,,,,10,,,,,edw,Cheap,edw_Cheap,steam_RAIL,{BLACK}Length: {GOLD}0.3 tiles{},,,This 0-4-0 saddle tank engine is typical of the many acquired by the GWR from smaller railways during the 1923 grouping of railway companies into the Big Four.,,,{BLACK}Length: {GOLD}0.3 tiles{}{SILVER}This 0-4-0 saddle tank engine is typical of the many acquired by the GWR from smaller railways during the 1923 grouping of railway companies into the Big Four.,
Midland Railway 1000 Class,midland_1000_class,125,,39,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1902,,1935,,950,,20.3,26,3,110,167,2.1,1062.93055555556,62,42,,97,0.09,80,128,,,17.269,9.769,,,0,102x0x0,6,midland_tender,"2,2,2,2,1,2",,,,,,,,1,,30,41,,,16,4.75,4.85,1.00,0,1.15,1.7,63,100,"£49,219","£8,125",,,,,,,,,,11,,,,,edw,Express,edw_Express,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The 1000 class is an express locomotive with a three-cylinder arrangement, using a high pressure cylinder inside the frame and two low pressure cylinders on the outside.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The 1000 class is an express locomotive with a three-cylinder arrangement, using a high pressure cylinder inside the frame and two low pressure cylinders on the outside.",
"GER Class A55 ""Decapod""",ger_decapod,1032,,40,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1902,,1924,,1000,,18.5,24,3,200,112,1.37,993.592402123424,81,,5,173,0.21,35,56,,,12,12,,,,120x0x0,7,,"2,3,2",,,,,,,,1,,18,30,4,,7,5,8.65,1.00,0,1.15,1.7,52,89,"£40,625","£7,231",,,,,,,,,,3,,,,,edw,Express,edw_Express,steam_RAIL,{BLACK}Length: {GOLD}0.5 tiles{},,,"GER's prototype Decapod was built to outperform low speed acceleration of electric locomotives, to prevent a rival electric railway being approved by Parliament.",,,"{BLACK}Length: {GOLD}0.5 tiles{}{SILVER}GER's prototype Decapod was built to outperform low speed acceleration of electric locomotives, to prevent a rival electric railway being approved by Parliament.",
"GWR 3700 ""City"" Class",gwr_3700_class,1033,,-1,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,na,steam,RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,0,1.15,1.7,,,,,,,,,,,,,,,,,,,edw,Express,edw_Express,steam_RAIL,{BLACK}Length: {GOLD}0.0 tiles{},,,,,,{BLACK}Length: {GOLD}0.0 tiles{}{SILVER},
